PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01Bxs,r2q1rk1/3b1pbp/pppQ4/2B2P2/6n1/1BN5/PPP3PP/R4RK1 w - - 0 17,c5d4 d8b8 b3f7 f8f7 d6b8 a8b8,2396,82,94,448,advantage long middlegame,https://lichess.org/SklnG4s1#33,Scotch Game
01CKc,2rq1rk1/1b3ppp/p2pp3/bp1n4/3PQ1N1/PP1B4/1BP2PPP/R4RK1 b - - 3 17,d8h4 g4f6 d5f6 e4h4,1323,77,94,16457,crushing discoveredAttack middlegame short,https://lichess.org/Krj1ThVv/black#34,Indian Defense
01DHd,r1bq1rk1/pp1nb1pp/4pp2/3pP2Q/2pP4/2P1P3/PPBN2PP/R1B2RK1 b - - 1 12,g7g6 c2g6 h7g6 h5g6,1125,78,95,4154,crushing kingsideAttack opening short,https://lichess.org/tYOhhfGL/black#24,Queen's Pawn Game
01E5s,r1b1kbnr/p1ppqppp/8/1p2P3/1n1Q4/5N2/PPP1PPPP/RNB1KB1R w KQkq - 4 8,d4e4 d7d5 e4f4 b4c2,1785,103,79,28,advantage opening short,https://lichess.org/jBa71LkS#15,Englund Gambit
01EFz,2r2rk1/p2bbpp1/2n1pn1p/q3P1N1/3P1B1P/2PQ4/P2N1PP1/R3K2R b KQ - 0 16,f6d5 d3h7,764,84,79,77,mate mateIn1 middlegame oneMove,https://lichess.org/nIzUwces/black#32,Queen's Pawn Game
01EPu,r2q1rk1/pp1n1pbp/3p2p1/2pN4/Q3PB2/8/PPP2PPP/R4RK1 w - - 4 13,f4d6 d7b6 d5b6 a7b6 a4a8 d8a8,1652,76,94,1824,advantage long middlegame,https://lichess.org/Uu5kbZPv#25,Scotch Game
01EUl,r2qk2r/ppp2pp1/2p2n2/7p/3bP1b1/2N3Q1/PPP2PPP/R1B1KB1R w KQkq - 0 9,h2h3 d4c3 g3c3 d8d1,1411,78,96,33012,clearance mate mateIn2 opening short,https://lichess.org/eR5rGPfR#17,Russian_Game Russian_Game_Stafford_Gambit
01EfV,rn2k2r/ppq2p2/2p1pp2/8/2BN2p1/3P4/PPPB1P2/R2Q1RbK w kq - 4 16,h1g1 c7h2,679,83,98,1019,mate mateIn1 middlegame oneMove,https://lichess.org/YkITVZm0#31,Scandinavian Defense
01F1N,r4rk1/pp1q2pp/3p1p2/2p1nP2/5Q2/2P4P/PP1N1PP1/4RRK1 b - - 3 17,e5d3 f4c4 d6d5 c4d3,1177,77,88,140,crushing fork middlegame short,https://lichess.org/OPiXnLpo/black#34,Philidor Defense
01F3z,r4rk1/pp1b1ppp/8/2bBB3/8/8/PP3PPP/R4RK1 b - - 0 16,f8e8 d5b7 e8e5 b7a8,1921,75,93,2711,advantage middlegame short,https://lichess.org/d9xyOCEM/black#32,Horwitz Defense
01F7L,r3kb1r/ppp2ppp/8/2p1Pb2/3Pn2q/3B1P2/PPP3PP/RNBQK2R w KQkq - 1 9,e1e2 h4f2,917,77,86,241,mate mateIn1 oneMove opening,https://lichess.org/bHxdc27g#17,Russian_Game Russian_Game_Stafford_Gambit
01GHp,r4r1k/ppp4p/2n5/2b5/8/6N1/PPPP2PP/R1B2RK1 w - - 7 18,g1h1 f8f1 g3f1 a8f8 f1g3 f8e8,2342,89,87,608,advantage clearance defensiveMove long middlegame,https://lichess.org/xBiZzLMA#35,King's Gambit
01GYU,r5k1/p2nqppp/1p1b1n2/2p1r3/8/1BNPB2P/PPP2PP1/R2QR1K1 w - - 2 16,e3f4 e5e1 d1e1 e7e1 a1e1 d6f4,831,123,89,30,middlegame,https://lichess.org/3qIfu9yd#31,Scandinavian Defense
01H0Y,r1b2rk1/p2p1pp1/1p3q1p/3Np3/1P2P3/P4P2/4Q1PP/R4R1K b - - 1 19,f6g6 d5e7 g8h7 e7g6,828,92,76,65,crushing fork middlegame short,https://lichess.org/4RkoQDEf/black#38,Sicilian Defense
01HAq,rn1q1rk1/1bppppbp/1p4pn/6N1/p1B1P3/2PP3Q/PP3PPP/RNB1K2R w KQ - 0 9,c4f7 f8f7 g5f7 h6f7,1854,74,75,91,advantage opening short,https://lichess.org/jjI0oEay#17,Owen Defense
01HBm,r4rk1/pb2bpp1/4pn1p/2pqN3/3p3B/3P3P/PPP1NPP1/1R1Q1RK1 w - - 2 15,h4g3 d5g2,543,139,33,21,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/uptCqzGJ#29,Caro-Kann Defense
01HLj,r4rk1/p1p1bpp1/2pp2b1/4n1Pp/4P2P/1BN2P1q/PPP2K2/R1BQ3R b - - 6 17,h3f3 d1f3 e5f3 f2f3,889,102,85,27,advantage middlegame short,https://lichess.org/GTfFQthl/black#34,Italian Game
01HQ8,r4rk1/pp2qppp/2pp4/4p1B1/2BnP3/P2P1b2/1PP2P2/R1Q2RK1 b - - 1 15,e7f6 g5f6 d4e2 g1h2 e2c1 f1g1,2180,76,94,3494,advantage clearance long middlegame pin,https://lichess.org/5WPd9cpZ/black#30,Philidor Defense
01HgH,r3k2r/pppqbppp/2n1b3/3p2PQ/1P1Pp2P/2P1P3/P4PB1/RNB1K1NR w KQkq - 1 11,a2a4 e6g4 g2h3 g4h5 h3d7 e8d7,1523,75,86,307,advantage long middlegame trappedPiece,https://lichess.org/yEhL5ybm#21,Grob Opening
01HvT,r1b1k2r/pp3ppp/2p1pn2/4P1B1/Pbp5/2N1P3/1P3PPP/3RKB1R b Kkq - 0 10,f6e4 d1d8,980,109,100,35,mate mateIn1 middlegame oneMove,https://lichess.org/mOSK58xR/black#20,Slav Defense
01IFU,r1b2rk1/pp3pp1/3b3p/3Bn3/P2N1q2/2P4P/1P3PP1/RN1Q1RK1 w - - 1 17,d4e2 e5f3 g2f3 f4h2,1038,76,98,2017,kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/0kHqIPwO#33,Philidor Defense
01Iix,rn1r4/pp2k3/8/2b4N/4p1Q1/1B6/PPP2qPP/R1BK3R w - - 2 17,c1d2 f2d2,1565,307,50,10,mate mateIn1 middlegame oneMove,https://lichess.org/LvKED8Vy#33,Vienna Game
01Ivs,r1k4r/pp3Qp1/2nb3p/1B2q3/4N3/8/PP3PPP/R4RK1 w - - 1 18,b5c6 e5h2,690,81,100,166,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Nx6lrEN2#35,Caro-Kann Defense
01J4y,r2qkb1r/1p1npppp/p4n2/8/2BP2b1/1Q3N2/PP1N1PPP/R1B1K2R b KQkq - 1 9,b7b5 c4f7,1153,136,68,19,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/HNo7ehQ8/black#18,Queen's Pawn Game
01J8c,r1bqk2r/pp2bpp1/2p1pn1p/4N3/3PNQ2/2P3P1/PP3PBP/R3K2R b KQkq - 4 13,f6e4 f4f7,819,77,83,235,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/p8782uZk/black#26,Caro-Kann Defense
01Jto,r1bqr1k1/1p3ppp/p5n1/8/4Q3/4N3/PP2BPPP/R4RK1 w - - 2 18,f1d1 d8d1 a1d1 e8e4 d1d8 g6f8,1417,75,91,1134,advantage long master middlegame,https://lichess.org/EB39LZsw#35,Caro-Kann Defense
01Jy6,r2r2k1/p3qppp/1pb1p3/2p1P1N1/5n2/2P2N2/PPQ2PPP/R4RK1 b - - 7 16,h7h6 c2h7 g8f8 h7h8,828,102,67,26,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/r6Io6rlI/black#32,Sicilian Defense
01K5t,rn3rk1/pp4pp/2pbbq2/3p1p1Q/3P3N/2NB4/PPP2PPP/3R1RK1 w - - 4 14,c3e2 e6f7 h5f5 f6h4,2244,76,84,241,crushing middlegame short,https://lichess.org/Ejwk4Hrw#27,French Defense
01KDp,r2qk2r/pp1n1ppp/3bp3/1bppN3/4PP2/1P1P4/PBPN2PP/R2QK2R b KQkq - 0 11,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1252,77,91,846,crushing long middlegame,https://lichess.org/zvxPwMmj/black#22,Bird Opening
01KFo,5rk1/ppq2ppp/3bp3/3p1nP1/3P3P/2P1B3/PP2Q1P1/R4RK1 w - - 1 19,h4h5 d6h2 g1h1 f5g3 h1h2 g3e2,1332,79,92,7575,crushing discoveredAttack fork long middlegame,https://lichess.org/mck7Lr6h#37,Caro-Kann Defense
01KQc,r1bqr1k1/1pp2ppp/1p1p4/3Ppn2/1P6/2PB1N2/P1Q2PPP/R4RK1 b - - 2 15,d8e7 d3f5 c8f5 c2f5,755,82,80,89,advantage middlegame short,https://lichess.org/elRWrVit/black#30,King's Pawn Game
01KiF,r3kb1r/p1p1qppp/bp2p3/1N1pN3/3P4/PQ6/1P3PPP/R3K2R b KQkq - 0 13,c7c5 b3a4 a6b5 a4b5 e8d8 e5c6 d8c7 c6e7,2068,75,88,204,advantage fork middlegame veryLong,https://lichess.org/d1ijJecI/black#26,Queen's Gambit Declined
01Kjc,r2r4/4kppp/p1npb3/4p3/2N1P3/1Bq5/PRP2PPP/3Q1RK1 w - - 1 18,b2b1 e6c4 b3c4 c3c4,1181,79,69,95,advantage middlegame short,https://lichess.org/LybLAkCF#35,Sicilian Defense
01L59,rnb2rk1/pp1p1ppp/4p3/4P3/3b1Pnq/2N5/PPPNB1PP/R1BQ1R1K w - - 2 12,g2g3 h4h2,1103,81,90,1387,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/5qG1QQrX#23,Mieses Opening
01LBw,r6r/ppp1kBp1/2np4/4p3/4P1p1/P2P3q/1PPN1P2/R2Q1RK1 w - - 0 17,d1g4 h3g4,728,94,85,333,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/b4KcZaUU#33,Philidor Defense
01LO7,r3r1k1/1pqb1p1p/4p1nQ/p1bp3N/3p4/P2B1P2/1PP2P1P/R3R1K1 b - - 0 17,c5f8 h5f6 g8h8 h6h7,1131,76,100,274,fork mate mateIn2 middlegame short,https://lichess.org/o7FKUW1k/black#34,French Defense
01LXq,2rq1rk1/pb3ppp/1p2p3/8/2RPn3/3QP3/PB2BPPP/5RK1 b - - 0 17,b7a6 c4c8 a6d3 c8d8 d3e2 d8f8,1190,77,88,387,crushing long middlegame,https://lichess.org/pbND5s2h/black#34,Nimzo-Indian Defense
01LYN,r1b2r2/pp3pk1/2p1p1p1/4qnBp/2B5/2P2Q2/PP3PPP/R4RK1 b - - 0 16,f5d6 g5f4 e5c5 b2b4 c5c4 f4d6,2345,79,91,654,advantage long middlegame,https://lichess.org/Y01wV3Vb/black#32,Sicilian Defense
01Lm4,r3k1nr/2pp1pp1/npbbp1q1/7p/2PP3B/2N1PN1P/PP3PP1/2RQKB1R w Kkq - 3 12,f1d3 g6g2 h1g1 g2f3 d1f3 c6f3,1736,77,83,62,advantage long opening,https://lichess.org/ZBLlFmFC#23,English Defense
01LoE,r1b2k1r/pppp2pp/2n5/4q1N1/2Q1P3/8/P4PPP/R1B2RK1 b - - 2 15,h7h6 c4f7,982,87,81,82,mate mateIn1 middlegame oneMove,https://lichess.org/BmlNRrDy/black#30,Italian Game
01MRs,r5k1/p2qppbp/1p1p1np1/2p5/2Pn4/P1NP2PP/1P2PP2/1RBQ1RK1 w - - 0 14,e2e3 d7h3 e3d4 f6g4 d1g4 h3g4,1448,75,91,942,advantage long master middlegame sacrifice,https://lichess.org/jIGXIyov#27,English Opening
01MiZ,r1b2rk1/p1ppq3/5n1p/2p3p1/2Q1p3/2N2P2/PPP2KPP/4RB1R b - - 1 15,d7d5 c3d5 f6g4 f2g1,1406,77,100,444,advantage defensiveMove middlegame short,https://lichess.org/8UEH9blg/black#30,Duras Gambit
01N1L,4r1k1/ppp1qp2/2np3p/6p1/4r3/2P3B1/PP2NPPP/R2QR1K1 w - - 3 17,d1d2 e4e2 d2e2 e7e2,1195,102,60,28,advantage middlegame short,https://lichess.org/hqMrC4ae#33,Russian_Game Russian_Game_Three_Knights_Game
01NZ8,r1b1kb1r/pp3ppp/4p3/qNpn4/8/P2Q2B1/1PP2PPP/1K1R2NR b kq - 0 13,c8d7 b5c7 a5c7 g3c7,1028,166,0,11,crushing fork opening short,https://lichess.org/q5tbSjgO/black#26,French Defense
01NfH,rr4k1/2q2ppp/p1p1p3/3p1b2/3Pn3/Q3P3/PPRB1PPP/4KB1R b K - 4 16,e4f2 d2a5 c7a5 a3a5,1826,75,94,597,advantage middlegame short,https://lichess.org/8uUSZ2As/black#32,Slav Defense
01NfS,r3k2r/pp2bppp/2pQ4/2Bn4/6P1/3P4/PPP4P/1K2R1Nq b kq - 3 19,a8d8 e1e7 d5e7 d6e7,1359,74,97,11656,mate mateIn2 middlegame short,https://lichess.org/ENLFjMzb/black#38,Scandinavian Defense
01Nky,r2r2k1/p3ppbp/b1p1n1p1/q7/7P/PBN1B1Q1/1PPR1PP1/4K2R w K - 1 18,h4h5 g7c3 b2c3 a5c3 e3d4 c3g3,1989,77,85,62,advantage long master masterVsMaster middlegame pin,https://lichess.org/EnFu45A1#35,Sicilian Defense
01OE9,r1b1k2r/ppqn1pb1/2ppB2p/6pn/3P4/1QP1PNB1/PP1N1PPP/R3K2R b KQkq - 0 11,f7e6 b3e6 e8d8 g3d6 c7d6 e6d6,1200,80,95,150,advantage long master middlegame,https://lichess.org/Fh5M4CuV/black#22,Indian Defense
01OFy,r4rk1/pppbq1pp/1b3p2/3Bp2R/3P4/2P3P1/PP3P1P/R1BQ2K1 b - - 0 16,g8h8 h5h7 h8h7 d1h5,1557,183,38,9,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/JpoGe8OK/black#32,French Defense
01OKT,r1b2r1k/1ppn1pp1/p2p3p/4p3/1P2q3/PBP2N1P/2P2PP1/R2Q1RK1 b - - 1 14,f7f5 b3d5 e4d5 d1d5,1752,75,90,364,advantage middlegame short,https://lichess.org/ipbfcWN9/black#28,Russian_Game Russian_Game_Three_Knights_Game
01Pe4,r2qkb1r/1b3ppp/p1p1p3/2ppN3/4nPP1/1P2P3/PBPP3P/RN1QK2R w KQkq - 2 10,d2d3 d8h4 e1f1 h4f2,1231,77,91,1284,mate mateIn2 middlegame short,https://lichess.org/RdO1i0xH#19,Bird Opening
01Prl,r1bqn1k1/4prbp/p1p3p1/3p4/5P2/1BN5/PPP3PP/R1BQR1K1 b - - 1 14,d8c7 c3d5 c6d5 d1d5 e7e6 d5a8,2049,74,94,6524,crushing long opening,https://lichess.org/2sPwGlma/black#28,Sicilian Defense
01QHF,2r1k1nr/ppqn1ppp/4p3/3p4/1Q1NbPP1/P3B3/1PPR3P/2K2BR1 b k - 6 16,g8e7 d4b5 c7c2 d2c2 c8c2 c1d1,1752,75,89,94,advantage long middlegame,https://lichess.org/ZDZrONsV/black#32,Caro-Kann Defense
01QSt,2k4r/1ppq1pp1/p2p1b2/4p3/2BnP1p1/P1NP2Pr/1PP2PKN/R2Q3R w - - 0 16,d1g4 h3h2 h1h2 h8h2 g2h2 d7g4,1739,75,88,100,crushing long middlegame,https://lichess.org/iKNfDQg1#31,Italian Game
01Qnk,4Q3/2p2ppk/p2bb2p/4N3/3PPP1q/2P5/Pr4PP/RN3RK1 w - - 1 17,e5f7 h4g4 e8h8 h7g6 b1d2 b2d2 f7e5 d6e5,2461,102,90,219,crushing middlegame veryLong,https://lichess.org/K93YlVyz#33,Ruy Lopez
01QrX,r1b2Qk1/p2p1ppp/1pn5/3N2q1/4PR2/3B4/PPP3PP/5RK1 b - - 0 17,g8f8 f4f7 f8g8 f7f8,1048,79,92,104,mate mateIn2 middlegame short,https://lichess.org/6xvz6ePA/black#34,Sicilian Defense
01Qv4,r4bnr/ppq1kQp1/2p1Pn1p/3p4/3P3P/8/PPP5/RNB1K1NR b KQ - 4 14,e7d6 c1f4,1145,75,98,421,mate mateIn1 middlegame oneMove,https://lichess.org/OR319prB/black#28,Caro-Kann Defense
01Rl0,r2qr1k1/ppp3bp/3p2p1/2n3P1/8/2PBPQ2/P1P1KP2/R6R b - - 0 17,e8f8 d3c4 d6d5 c4d5 d8d5 f3d5,1893,76,88,375,crushing kingsideAttack long middlegame,https://lichess.org/e6tLMWBw/black#34,Indian Defense
01S0o,rq3rk1/p1pn1p2/1pQ1p2p/1N2P1p1/2P3n1/8/PP3PPP/R3KB1R w KQ - 3 17,b5c7 d7e5 c6a8 b8c7 a8e4 c7c5 e4c2 f8d8,2418,93,58,388,crushing defensiveMove middlegame veryLong,https://lichess.org/w4256bcb#33,Indian Defense
01S2P,r4rk1/5qpp/p1p1p3/3pB3/6Q1/8/PPP2PPP/R3R1K1 w - - 4 18,e1e3 f7f2 g1h1 f2f1 a1f1 f8f1,1009,89,95,1910,backRankMate fork long mate mateIn3 middlegame sacrifice,https://lichess.org/PpvbkBkX#35,Vienna Game
01SJ3,r3k2r/ppq2ppp/2p1pn2/4b1B1/7P/3Q2N1/PPP2PP1/2KRR3 b kq - 1 14,a8d8 d3d8 c7d8 d1d8 e8d8 e1e5,1528,75,93,1857,advantage long middlegame,https://lichess.org/oAOvTFiI/black#28,Caro-Kann Defense
01SMk,r4rk1/pbp2ppp/1pNbp3/1B2n3/Q2P4/4PqP1/PP3P1P/RNB2RK1 b - - 0 13,e5c6 b1d2 f3d5 e3e4 d5d4 b5c6 d4a4 c6a4,1792,77,92,277,advantage middlegame veryLong,https://lichess.org/Bgmp2kSF/black#26,Reti_Opening Reti_Opening_Reti_Accepted
01Sak,B1bq2k1/p4ppp/3b3r/1pp5/6n1/PP1P1nP1/4PP1P/R1BQR1K1 w - - 0 17,a8f3 g4f2 c1h6 f2d1,2240,78,74,70,advantage middlegame short,https://lichess.org/fxeDB2Tj#33,English Opening
01ScQ,r1bqk1nr/pp3ppp/2n5/2bP4/2P1pP2/6P1/PP5P/RNBQKBNR w KQkq - 1 9,d5c6 c5f2 e1e2 c8g4,1687,75,94,1991,advantage opening short,https://lichess.org/BEejaOEt#17,"King's Gambit Declined: Falkbeer Countergambit, Pickler Gambit"
01St9,r4rk1/pbq2p1p/1pnbpnp1/6N1/3PN3/P6Q/1PB2PPP/R1B2RK1 b - - 5 16,f6e4 h3h7,1153,77,90,197,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IyagUnX1/black#32,Queen's Pawn Game
01Suf,r1bqk1nr/pp3ppp/2nbp3/1Bp5/3pP3/5NN1/PPPP1PPP/R1BQK2R w KQkq - 4 7,d2d3 d8a5 f3d2 a5b5,1227,80,92,1188,crushing fork opening short,https://lichess.org/BfscjGsT#13,French Defense
01Svs,r3k2r/1q3ppp/p1b1pn2/8/2BP2Q1/4P3/3N1PPP/R4RK1 w kq - 3 15,g4g7 h8g8 g7g8 f6g8,1321,75,56,130,advantage middlegame short,https://lichess.org/fF8MvSeS#29,Slav Defense
01TDT,r3r1k1/ppqN2p1/2pb1p1p/5b2/3PRP1B/2P4P/PPQN2P1/R5K1 b - - 0 18,f5e4 d7f6 g7f6 d2e4 e8e4 c2e4,2004,77,90,154,advantage intermezzo kingsideAttack long middlegame,https://lichess.org/MMJHlgLj/black#36,French Defense
01TEE,2r1r1k1/pp2bppp/1q3n2/4B3/4N3/1P3Q2/P5PP/3R1R1K b - - 4 18,f6e4 f3f7 g8h8 f7g7,1186,82,100,63,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/UsAmUQ8r/black#36,Sicilian Defense
01TPw,rnb1k2r/ppp2p1p/4p3/8/3N2Bq/2NP2b1/PPP2PP1/R1BQ1R1K w kq - 1 13,h1g1 h4h2,881,79,100,272,mate mateIn1 oneMove opening,https://lichess.org/DEVakUh7#25,Scandinavian Defense
01TUw,r1b1kb1r/pp1p1ppp/5q2/2p1p3/2PnP3/3P1N2/PP3PPP/R1BQKB1R w KQkq - 1 8,c1g5 d4f3 d1f3 f6g5,1272,105,0,53,advantage middlegame short,https://lichess.org/Oaf2WrJd#15,English Opening
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1R1K w - - 5 13,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1364,77,87,3848,doubleCheck kingsideAttack long mate mateIn3 opening sacrifice smotheredMate,https://lichess.org/RIwXCRjL#25,Sicilian Defense
01U4x,r3k2r/ppp2ppp/n3b3/1N1p1q2/3P4/1BP5/PP4PP/R1BQ3K b kq - 0 14,c7c6 b5d6 e8d7 d6f5,1294,77,100,684,advantage fork middlegame short,https://lichess.org/FCqaqSp8/black#28,Petrov's Defense
01UH3,2r1kb1r/ppq2ppp/2n1p3/3pPn2/N2P4/4BN2/PP2QPPP/2R2RK1 w k - 9 14,c1c2 c6d4 f3d4 f5d4 e3d4 c7c2 e2b5 c2c6,1930,74,94,7767,crushing fork master middlegame veryLong,https://lichess.org/E4vbCZEr#27,French Defense
01UQI,r3kb1r/1p2pppp/pqnp4/3P4/B3n1b1/5N2/PP1B1PPP/RN1QK2R w KQkq - 0 11,d5c6 b6f2,1383,90,55,72,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/Qnh7qhgq#21,Sicilian Defense
01UXl,r1bqkb1r/pp4pp/2n1pn2/2p2p2/Q1P5/3P2P1/PP1P1PBP/R1BNK1NR b KQkq - 0 9,d8d3 g2c6 b7c6 a4c6 d3d7 c6a8,931,101,93,1222,advantage exposedKing fork long opening,https://lichess.org/WP6oYrOE/black#18,English Opening
01Uoq,r4rk1/pb3ppp/2q2n2/4p1B1/8/2PB4/P1Q2PPP/R2R2K1 w - - 4 16,g5f6 c6g2,638,88,100,222,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ahy33Lxe#31,English Opening
01UsT,r3r1k1/pp2qp1p/3b2p1/3p4/3P2n1/1PN5/PBP1BPPP/R2QK2R w KQ - 6 15,h2h3 g4f2 e1f2 e7e3 f2f1 d6g3,2072,77,95,9718,advantage attackingF2F7 attraction defensiveMove long middlegame sacrifice,https://lichess.org/WC1zB0Po#29,Zukertort Opening
01V4g,3r1rk1/p2nppbp/2p2np1/qpPp4/N2P1B2/PP1BP2P/5PP1/R2Q1RK1 b - - 0 15,b5a4 b3b4 a5b5 d3b5,1249,77,100,337,advantage middlegame short trappedPiece,https://lichess.org/ezL0g2ue/black#30,Queen's Pawn Game
01VEo,r3k2r/pp3pp1/2pqpn2/2N3p1/2P5/8/PPP1QPPP/R4RK1 w kq - 1 15,c5b7 d6h2,765,81,100,141,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/TfS8CNW4#29,Caro-Kann Defense
01VO2,r2qkbnr/5ppp/p2p4/1p1Q4/2p1P3/1BN2P2/PPP2P1P/R3K2R b KQkq - 1 12,c4b3 d5c6 e8e7 c3d5,1222,189,0,13,advantage middlegame short,https://lichess.org/0u2XbhMO/black#24,Ruy Lopez
01VQD,r1b2rk1/ppp2p1p/6p1/1N1P2q1/1PPbBp2/6n1/1P2Q1PP/R1B2R1K w - - 5 18,h2g3 g5h6 e2h5 h6h5,1397,75,98,3850,mate mateIn2 middlegame short,https://lichess.org/99i1AIEl#35,King's Gambit Accepted
01Vfj,r2q3r/pp3pkp/5bp1/1N1p4/8/2P5/PP3PPP/R2QR1K1 b - - 0 15,h8e8 e1e8 d8e8 b5c7 e8c6 c7a8,1442,76,92,1206,crushing fork long middlegame,https://lichess.org/EvSb3Oql/black#30,Caro-Kann Defense
01WLY,r2qk2r/ppp1npbp/3p2p1/4n3/2P1P3/2N2BB1/PP3PPP/R2QK2R b KQkq - 0 10,e5c4 d1a4 e7c6 a4c4,1363,77,79,169,crushing fork master opening short,https://lichess.org/CCJq2aBi/black#20,Modern Defense
01X3n,r2q1rk1/pp2nppp/2pp4/3Np1N1/2P1Q3/3P4/PP3KPP/R1B5 b - - 3 14,f7f5 e4h4 h7h6 g5e6,1887,74,91,1892,advantage middlegame short,https://lichess.org/glnvzFJY/black#28,King's Pawn Game
01X4O,r3r1k1/1pp2pp1/p1bb3p/6q1/2P5/1P2P2P/PBQN1PP1/R4RK1 w - - 1 16,f2f4 g5g2,611,84,100,149,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JvUwQLQ3#31,Englund Gambit
01X4v,r2q1rk1/pppb1pp1/2n4p/3nP3/8/B1P2N2/P3QPPP/R2R2K1 w - - 0 14,a3f8 d5c3 e2c2 c3d1,1491,74,92,3910,advantage fork middlegame short,https://lichess.org/doRnRBoB#27,Scotch Game
01XDC,r2q1rk1/pp2ppbp/6p1/n1p1N3/2bP1P2/3B4/PP1B2PP/R3QRK1 w - - 0 15,e5c4 a5c4 d3c4 d8d4 f1f2 d4c4,1990,75,84,416,advantage fork long middlegame,https://lichess.org/TXs8oJwt#29,Indian Defense
01Xg6,B2Qnk1r/p1p2pp1/6q1/2b5/5B2/2P2Np1/PP2P2P/R4R1K w - - 0 19,b2b4 g3g2,1073,79,91,1475,advancedPawn mate mateIn1 middlegame oneMove,https://lichess.org/ZiD8VdXE#37,Bird Opening
01Y2F,r3kb1r/pp1q1ppp/4p3/4Pn2/3pN3/2P4P/PP3RP1/R1BQ2K1 w kq - 0 15,f2f5 e6f5 e4d6 f8d6,1169,75,95,942,advantage hangingPiece master middlegame short,https://lichess.org/jAxvVDSP#29,Caro-Kann Defense
01Y2x,rn2r1k1/ppq2ppp/2p1B3/2B4N/4P3/P2P4/2P2QPP/b4RK1 b - - 0 18,f7e6 f2f8 e8f8 f1f8,1587,83,73,36,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/N4lE2j7Y/black#36,Vienna Game
01YNx,rn1qkbnr/ppp1ppp1/3p3p/4N3/2B1P1b1/8/PPPP1PPP/RNBQK2R b KQkq - 1 4,g4d1 c4f7,1154,81,75,204,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/pyKwuFBH/black#8,Zukertort Opening
01YOL,r4r1k/ppp3pp/3bb1q1/3Q2B1/2P1N1n1/5N2/PP2P1B1/R3R1K1 w - - 8 17,d5b7 a8b8 e4d6 b8b7,2141,75,86,756,crushing middlegame short,https://lichess.org/DrmFS8hY#33,Indian Defense
01YXn,r1bq1rk1/p4pbp/5np1/4p1B1/3p4/2N5/PPPQBPPP/2R2RK1 w - - 0 14,c3e4 f6e4 g5d8 e4d2,1021,83,94,1124,crushing hangingPiece middlegame short,https://lichess.org/5LNdfjMW#27,Sicilian Defense
01Ykl,r2q1rk1/5ppp/p3p1n1/1p2N2Q/3P4/2P5/P1B2PbP/2R2RK1 w - - 0 18,g1g2 g6f4 g2h1 f4h5,900,77,88,186,crushing fork middlegame short,https://lichess.org/Cnf5CVib#35,Caro-Kann Defense
01Yq1,r4rk1/1bppbppp/p1q5/1p2P3/3p1Q2/1B1P1N2/PPP2PPP/R4RK1 w - - 1 18,f3d4 c6g2,515,107,75,195,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/GYulNd9V#35,Ruy Lopez
01ZHj,r2q1rk1/1ppbbpp1/2np1n1p/1B6/4N3/2Q1PN2/PBP2PPP/R3K2R b KQ - 4 12,f6e4 c3g7,630,82,100,189,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/MVp0LL4n/black#24,Polish Opening
01ZUY,r2q3r/ppp2k1p/5np1/8/4p1b1/4Q3/PPP2PPP/RNB1K2R w KQ - 2 13,h2h3 d8d1,486,106,90,229,mate mateIn1 middlegame oneMove,https://lichess.org/3gvt18ot#25,Scotch Game
01ZfK,2kr3r/pp1nqpb1/2P2n2/7p/2B3b1/2N1B1Q1/PPP2PPP/R4RK1 b - - 0 14,b7c6 c4a6,945,76,89,128,mate mateIn1 middlegame oneMove,https://lichess.org/y4oBLt9G/black#28,Pirc Defense
